date,updateDate,code1,code2,code3,value,source
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,4900.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,12200.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,5500.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AH,1170.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,PRD,201000.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,2800.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,2500.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,64.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,PRD,85300.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AH,1290.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,66.1,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,900.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,61.1,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,PRD,115000.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,71.3,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,PRD,623000.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AH,10300.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,60.7,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,PRD,219000.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AH,3830.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,57.2,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,54.5,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,600.0,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,YLD,44.3,S1
2010-01-01,2010-12-31 00:00:00,shAIn,W/WIN,AP,2000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,50.1,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,3640000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,61000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,3579000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,78000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,80900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,61.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,45.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,3771700.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,118000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,7209000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,1500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,131500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,1500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,78.7,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,54.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,86700.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,153000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,159000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,202000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,3000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,95500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,109500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,106000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,67.3,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,46.7,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,190000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,5000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,54.3,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,45.2,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,201000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,5154000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,57.4,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,57.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,49.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,56.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,4432000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,48.2,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,91500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,132000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,135000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,49.8,S1
2010-01-01,2010-12-31 00:00:00,shANd,C/1,PRD,4874000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,747000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,7847000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,14200.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,154300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,15000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,52.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,50.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,2282000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,4375000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,37500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,85000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,39000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,85900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,60.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,51.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,4398000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,2150000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,2248000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,92000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,38000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,54000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,94300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,40000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,54300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,47.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,56.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,41.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,5131000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,102500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,105600.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,50.1,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,3626000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,760000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,2866000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,61500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,15000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,65600.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,54.3,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,46.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,659000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,14000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,59000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,15000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,60100.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,41.4,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,47.1,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,40.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,C/1,AP,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,1792000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,29000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,29500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,61.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,43.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,67500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,136000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,161000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,115000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,92300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,39.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,87500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,6786000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,43.1,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,101000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,3686100.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,44.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,41.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,6035900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,41.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,115000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,44.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,114500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,2097000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,59000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,231500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,207000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,4000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,4000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,51.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,35.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,6475000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,531000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,5944000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,129000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,9500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,119500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,132500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,10000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,122500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,55.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,49.7,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,150000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,35.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,79800.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,1900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,149100.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,153000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,2000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,151000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,37.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,42.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,37.6,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/IRR,497000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD/NIRR,4991000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/IRR,9000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH/NIRR,122000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/IRR,9500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP/NIRR,125000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/IRR,55.2,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD/NIRR,40.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,12020500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,5500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,49.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,85300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,2400.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,2600.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,38.9,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,155000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,4200.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,38.3,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,152.2,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,337900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,8500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,5400.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,1500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,38.8,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,520600.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,16500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,17700.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,31.6,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,145.5,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,893000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,27000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,27500.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,YLD,33.1,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,35900.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,1600.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,1798700.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AH,51000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,51800.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,AP,4300.0,S1
2010-01-01,2010-12-31 00:00:00,shAKs,W/WIN,PRD,217000.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,PRD,2920000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,2580.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,61.3,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,7390.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,65.9,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,590.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,69.8,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,59.6,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,65.6,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,3370.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,4200.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,70.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,250.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,3100.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,870.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,6400.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,62.9,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,54.5,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,67.6,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AH,59400.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,179.3,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,1130.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,1800.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,62.7,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,410.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,330.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,50.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,52.4,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,140.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,3100.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,200.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,45.5,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AP,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,126000.0,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,YLD,59.1,S1
2010-01-01,2010-12-31 00:00:00,shAKy,W/WIN,AH,240.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,PRD,535000.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,100500.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,AH,13800.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,PRD,118000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,AP,7200.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,YLD,57.4,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,AP,19500.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,PRD,1300000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,AH,19600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMd,W/WIN,PRD,305000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,65.7,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,19400.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,53.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,56.6,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,65.3,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AH,49300.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,59.8,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,171.3,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,74.1,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,PRD,6330000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,57.6,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,57.1,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,55.2,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,62.4,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,63.9,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,AH,7600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMi,W/WIN,YLD,57.5,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,9900.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,157.1,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,AP,1600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,YLD,39.4,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,AP,800.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AH,12900.0,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,AP,2700.0,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,YLD,53.6,S1
2010-01-01,2010-12-31 00:00:00,shAMs,W/WIN,YLD,50.5,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,69600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,800.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,YLD,42.9,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,88600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,127000.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,PRD,3520000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,68600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,YLD,46.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,700.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,YLD,123.6,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,11200.0,S1
2010-01-01,2010-12-31 00:00:00,shAOh,C/1,AP,900.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,72500.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,2200.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,8200.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,88500.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,800.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,1800.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,137000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,2100.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,2200.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,419000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,AH,400.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,28600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,113000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,YLD,39.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,YLD,40.1,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,PRD,111000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMo,W/WIN,YLD,45.0,S1
